BLK_NO,ROAD_NAME,POSTAL,LATITUDE,LONGITUDE
175,YISHUN AVENUE 7,760175,1.437603214,103.8324682
35,TANGLIN HALT ROAD,141035,1.297049718,103.7982277
1,GHIM MOH ROAD,270001,1.312879757,103.786855
71,LORONG 4 TOA PAYOH,310071,1.334174298,103.8522046
71,LORONG 4 TOA PAYOH,NIL,1.334174298,103.8522046
361,YUNG AN ROAD,610361,1.335803545,103.7203137
348,KANG CHING ROAD,610348,1.340609942,103.7197823
248,BUKIT BATOK EAST AVENUE 5,650248,1.350258841,103.7566047
178,BISHAN STREET 13,570178,1.348127431,103.8523303
178,BISHAN STREET 13,570178,1.348105839,103.8523754
129,GEYLANG EAST AVENUE 2,380129,1.316904786,103.8882081
945,JURONG WEST STREET 91,640945,1.344239293,103.6901301
649A,WOODLANDS RING ROAD,731649,1.438560144,103.8002288
649,WOODLANDS RING ROAD,730649,1.438935937,103.8009625
649,WOODLANDS RING ROAD,730649,1.438935934,103.8009625
147,SERANGOON NORTH AVENUE 1,550147,1.36847951,103.8726629
147,SERANGOON NORTH AVENUE 1,550147,1.368518574,103.872804
402,SERANGOON AVENUE 1,550402,1.346658249,103.8729046
405,HOUGANG AVENUE 10,530405,1.374049696,103.8964593
559,ANG MO KIO AVENUE 10,560559,1.370998107,103.8578564
613,CHOA CHU KANG STREET 62,680613,1.400639248,103.7444058
468B,FERNVALE LINK,792468,1.397454794,103.8780104
115,PENDING ROAD,670115,1.378014377,103.7692052
413,SEMBAWANG DRIVE,750413,1.451770422,103.8179475
413,SEMBAWANG DRIVE,750413,1.451720774,103.8178323
408,ANG MO KIO AVENUE 10,560408,1.362090535,103.8545878
408,ANG MO KIO AVENUE 10,NIL,1.362090526,103.8545878
644,HOUGANG AVENUE 8,530644,1.371437365,103.8812611
644,HOUGANG AVENUE 8,530644,1.371437365,103.8812611
246,SIMEI STREET 5,520246,1.345059223,103.9541657
642,PASIR RIS DRIVE 10,510642,1.377556158,103.9384104
476A,PASIR RIS DRIVE 6,511476,1.374876492,103.9577919
476B,PASIR RIS DRIVE 6,512476,1.375123141,103.9579971
476,PASIR RIS DRIVE 6,510476,1.375197838,103.9583431
476,PASIR RIS DRIVE 6,510476,1.375195481,103.9583596
61,CHAI CHEE ROAD,460061,1.325108719,103.9207382
596D,ANG MO KIO STREET 52,564596,1.371871353,103.8510304
304,CLEMENTI AVENUE 4,120304,1.320920573,103.7648592
304,CLEMENTI AVENUE 4,120304,1.320934209,103.7649865
858,JURONG WEST STREET 81,640858,1.34828949,103.6962057
476B,CHOA CHU KANG AVENUE 5,682476,1.377118235,103.7375586
327,HOUGANG AVENUE 5,530327,1.368306832,103.8959876
495,JURONG WEST STREET 41,640495,1.349690738,103.7243623
116,CLEMENTI STREET 13,120116,1.324112539,103.771925
336B,ANCHORVALE CRESCENT,542336,1.397538703,103.8890801
336B,ANCHORVALE CRESCENT,542336,1.397538703,103.8890801
345,KANG CHING ROAD,610345,1.340207482,103.7215343
550A,SEGAR ROAD,671550,1.389112062,103.7673015
152,ANG MO KIO AVENUE 5,560152,1.376687626,103.8401595
315,WOODLANDS STREET 31,730315,1.431476406,103.7758462
109,BEDOK RESERVOIR ROAD,470109,1.329631366,103.9099022
414,PASIR RIS DRIVE 6,510414,1.372445581,103.9561499
505,TAMPINES CENTRAL 1,520505,1.355548482,103.9456161
765,BEDOK RESERVOIR VIEW,470765,1.335961068,103.9359901
486B,TAMPINES AVENUE 9,521486,1.359192563,103.9567968
202,CLEMENTI AVENUE 6,120202,1.320692364,103.7627147
314,SEMBAWANG DRIVE,750314,1.4436987,103.8211922
106,TAMPINES STREET 11,521106,1.347539192,103.9476754
106,TAMPINES STREET 11,521106,1.347539186,103.9476754
309,BUKIT BATOK STREET 31,650309,1.358283281,103.7487716
622,BUKIT BATOK CENTRAL,650622,1.350716438,103.7484964
219C,BEDOK CENTRAL,463219,1.324855984,103.9335196
97,LORONG 3 TOA PAYOH,310097,1.33862554,103.8477693
97,LORONG 3 TOA PAYOH,310097,1.338625532,103.8477693
48,TELOK BLANGAH DRIVE,100048,1.272346698,103.8105545
828A,JURONG WEST STREET 81,641828,1.345021981,103.6935261
507,ANG MO KIO AVENUE 8,560507,1.374431399,103.8501575
213A,COMPASSVALE LANE,541213,1.385816244,103.9002069
164,TAMPINES STREET 12,521164,1.349621514,103.9460007
357,YUNG AN ROAD,610357,1.336828968,103.7211176
204,TAMPINES STREET 21,520204,1.352179847,103.9516954
282,TOH GUAN ROAD,600282,1.33960583,103.7471113
221,LORONG 8 TOA PAYOH,310221,1.342621808,103.8569718
929,TAMPINES STREET 91,520929,1.346391724,103.939614
836,TAMPINES STREET 82,520836,1.350576894,103.9352048
668A,JURONG WEST STREET 64,641668,1.341831445,103.7028808
309,SHUNFU ROAD,570309,1.350912963,103.8375852
401,HOUGANG AVENUE 10,530401,1.374843395,103.8969942
401,HOUGANG AVENUE 10,530401,1.374840715,103.8969938
69,REDHILL CLOSE,150069,1.287016529,103.8163748
183,BEDOK NORTH ROAD,460183,1.32643686,103.9418509
484A,CHOA CHU KANG AVENUE 5,681484,1.376684642,103.7368179
513,ANG MO KIO AVENUE 8,560513,1.372736969,103.8501949
513,ANG MO KIO AVENUE 8,560513,1.372748877,103.8501914
34,MARSILING DRIVE,730034,1.443987889,103.7720095
23,TOA PAYOH EAST,310023,1.334555701,103.8571912
227B,COMPASSVALE DRIVE,542227,1.387209922,103.9007082
75,MARINE DRIVE,440075,1.303373345,103.9074405
35,TELOK BLANGAH RISE,90035,1.273022019,103.8221232
194,PASIR RIS STREET 12,510194,1.365989033,103.9596753
194,PASIR RIS STREET 12,NIL,1.365989032,103.9596753
194,PASIR RIS STREET 12,510194,1.365997585,103.9596753
63,JALAN MA'MOR,320063,1.328562261,103.8574822
203,SERANGOON CENTRAL,550203,1.352078409,103.8732889
203,SERANGOON CENTRAL,550203,1.352069103,103.8732889
412,PANDAN GARDENS,600412,1.319620579,103.7471114
190,BISHAN STREET 13,570190,1.350554927,103.8520445
224,PASIR RIS STREET 21,510224,1.370621929,103.9611105
732,JURONG WEST STREET 73,640732,1.3458412,103.6996054
732,JURONG WEST STREET 73,640732,1.345841203,103.6996055
515D,TAMPINES CENTRAL 7,524515,1.356962337,103.9392692
898A,WOODLANDS DRIVE 50,730898,1.435372245,103.7946751
266D,PUNGGOL WAY,824266,1.404939601,103.8980368
137,BUKIT BATOK WEST AVENUE 6,650137,1.350512224,103.7449485
143,LORONG 2 TOA PAYOH,310143,1.335884354,103.8439913
448,PASIR RIS DRIVE 6,510448,1.370585669,103.9581072
448,PASIR RIS DRIVE 6,510448,1.370583436,103.9581056
590C,MONTREAL LINK,753590,1.449943144,103.8267206
427,BEDOK NORTH ROAD,460427,1.329108884,103.9277342
107,LORONG 1 TOA PAYOH,310107,1.341233588,103.847294
107,LORONG 1 TOA PAYOH,310107,1.341219489,103.8472888
490A,CHOA CHU KANG AVENUE 5,681490,1.375197381,103.7414264
764,WOODLANDS CIRCLE,730764,1.445250126,103.7968112
744,PASIR RIS STREET 71,510744,1.377469238,103.9352123
271A,TOH GUAN ROAD,601271,1.341898986,103.745897
271,TOH GUAN ROAD,600271,1.341681996,103.7462455
271,TOH GUAN ROAD,600271,1.341681996,103.7462455
110,SIMEI STREET 1,520110,1.342752768,103.9501952
461,CLEMENTI AVENUE 3,120461,1.311099155,103.7663995
450A,TAMPINES STREET 42,521450,1.35836069,103.9522522
450A,TAMPINES STREET 42,521450,1.358360692,103.9522522
274A,JURONG WEST AVENUE 3,641274,1.352265053,103.703604
407,BEDOK NORTH AVENUE 3,460407,1.3284632,103.9336828
26,MARSILING DRIVE,730026,1.441963079,103.7732218
111,WOODLANDS STREET 13,730111,1.437943817,103.7820594
682C,WOODLANDS DRIVE 73,733682,1.440755494,103.8042641
275C,COMPASSVALE LINK,543275,1.38323915,103.8939599
54,HAVELOCK ROAD,161054,1.289308932,103.8292333
287A,CHOA CHU KANG AVENUE 2,681287,1.378757932,103.7418668
287,CHOA CHU KANG AVENUE 2,680287,1.378930955,103.7415643
287,CHOA CHU KANG AVENUE 2,680287,1.378521591,103.7416856
287,CHOA CHU KANG AVENUE 2,680287,1.378930946,103.7415644
429,WOODLANDS STREET 41,730429,1.426616849,103.7729486
233,BISHAN STREET 22,570233,1.358576005,103.8455927
233,BISHAN STREET 22,570233,1.358578281,103.8457222
233,BISHAN STREET 22,570233,1.35858842,103.8455225
53,GEYLANG BAHRU,330053,1.324322313,103.8681596
217,MARSILING CRESCENT,730217,1.446753684,103.7725295
213,PETIR ROAD,670213,1.374402605,103.7754674
7,LORONG LEW LIAN,531007,1.34915703,103.8770069
121,SERANGOON NORTH AVENUE 1,550121,1.366935422,103.8712847
830,WOODLANDS STREET 83,730830,1.439285239,103.7907853
830,WOODLANDS STREET 83,730830,1.439284991,103.7907829
946,JURONG WEST STREET 91,640946,1.344200099,103.6904518
1,UPPER ALJUNIED LANE,360001,1.334292424,103.8787462
1,UPPER ALJUNIED LANE,360001,1.334292423,103.8787911
321,SERANGOON AVENUE 2,550321,1.351205269,103.8677695
831,WOODLANDS STREET 83,730831,1.439357385,103.7914567
860,YISHUN AVENUE 4,760860,1.417822583,103.8398545
428,TAMPINES STREET 41,520428,1.359086171,103.948911
428,TAMPINES STREET 41,520428,1.359086166,103.948911
104,HOUGANG AVENUE 1,530104,1.354784387,103.8903185
891A,TAMPINES AVENUE 8,521891,1.348710101,103.9309634
921,HOUGANG STREET 91,530921,1.376398889,103.8841007
82,COMMONWEALTH CLOSE,140082,1.304221751,103.8003999
138,SIMEI STREET 1,520138,1.347218118,103.9569005
313,WOODLANDS STREET 31,730313,1.430803873,103.7761724
308A,ANCHORVALE ROAD,541308,1.389894906,103.8859202
605,SENJA ROAD,670605,1.380804868,103.7618568
205B,COMPASSVALE LANE,542205,1.385560198,103.8967445
213,TAMPINES STREET 23,520213,1.354795323,103.9539356
403C,FERNVALE LANE,793403,1.388318481,103.8729357
22,TEBAN GARDENS ROAD,600022,1.32277239,103.7397143
550,HOUGANG STREET 51,530550,1.378161861,103.89069
550,HOUGANG STREET 51,530550,1.378153602,103.8905507
404,SIN MING AVENUE,570404,1.362662927,103.8342675
665B,PUNGGOL DRIVE,822665,1.402040572,103.9141411
132,CASHEW ROAD,670132,1.374273802,103.7706886
318,SERANGOON AVENUE 2,550318,1.352840462,103.8671648
7,LORONG 7 TOA PAYOH,310007,1.338053697,103.8572869
543,SERANGOON NORTH AVENUE 3,550543,1.3743934,103.8712632
74,TELOK BLANGAH HEIGHTS,100074,1.275363231,103.8087844
134,BISHAN STREET 12,570134,1.345411048,103.8520798
228,JURONG EAST STREET 21,600228,1.342574721,103.7362904
414,CHOA CHU KANG AVENUE 4,680414,1.382166605,103.7422483
475,JURONG WEST STREET 41,640475,1.348098041,103.7250872
526,JURONG WEST STREET 52,640526,1.347671896,103.7170484
521,HOUGANG AVENUE 6,530521,1.373399757,103.8909745
521,HOUGANG AVENUE 6,530521,1.373403635,103.8909715
528,WOODLANDS DRIVE 14,730528,1.431489272,103.7925584
506,ANG MO KIO AVENUE 8,560506,1.374400419,103.8489362
887B,WOODLANDS DRIVE 50,732887,1.437202545,103.7943509
212B,PUNGGOL WALK,822212,1.400404239,103.8994843
272,YISHUN STREET 22,760272,1.438097638,103.8396421
454,CLEMENTI AVENUE 3,120454,1.312269291,103.7664304
145,YISHUN STREET 11,760145,1.430840617,103.8318555
708,JURONG WEST STREET 71,640708,1.342075242,103.6943064
147,MEI LING STREET,140147,1.294317426,103.8049318
325C,SENGKANG EAST WAY,543325,1.393229711,103.891351
317,SERANGOON AVENUE 2,550317,1.352609721,103.8662221
230,TAMPINES STREET 24,524230,1.355932426,103.9527466
443A,FERNVALE ROAD,791443,1.391180658,103.8743216
125,PENDING ROAD,670125,1.377206233,103.770507
111,JURONG EAST STREET 13,600111,1.338775749,103.7356043
318C,ANCHORVALE LINK,543318,1.393333571,103.8890002
842E,TAMPINES STREET 82,525842,1.351571209,103.938445
761,PASIR RIS STREET 71,510761,1.376101931,103.9338673
363,BUKIT BATOK STREET 31,650363,1.361014444,103.7494473
510,HOUGANG AVENUE 10,530510,1.372574641,103.8884617
302,CANBERRA ROAD,750302,1.445012831,103.8230725
108,GANGSA ROAD,670108,1.377596852,103.7672272
608A,WOODLANDS RING ROAD,731608,1.436092386,103.7971669
608,WOODLANDS RING ROAD,730608,1.436219683,103.7964961
608,WOODLANDS RING ROAD,730608,1.436219677,103.7964961
270A,PUNGGOL FIELD,821270,1.403979501,103.8994549
738,YISHUN STREET 72,760738,1.4293693,103.8324714
738,YISHUN STREET 72,760738,1.429369292,103.8324714
180C,BOON LAY DRIVE,643180,1.34842577,103.7087205
801,YISHUN RING ROAD,760801,1.418209867,103.8322407
530C,PASIR RIS DRIVE 1,513530,1.371626182,103.9501139
530C,PASIR RIS DRIVE 1,513530,1.371626182,103.9501139
181,JELEBU ROAD,670181,1.379257887,103.7629971
456,CLEMENTI AVENUE 3,120456,1.311928068,103.7669853
273D,PUNGGOL PLACE,824273,1.402523182,103.9012959
459,CHOA CHU KANG AVENUE 4,680459,1.378184341,103.7351266
515,WOODLANDS DRIVE 14,730515,1.434686375,103.7904532
44,LENGKOK BAHRU,150044,1.286850982,103.8117125
228,BISHAN STREET 23,570228,1.357949291,103.8467677
228,BISHAN STREET 23,570228,1.358110667,103.8465841
16,JOO SENG ROAD,360016,1.336477172,103.8803459
261,BOON LAY DRIVE,640261,1.3455927,103.7078953
269,TAMPINES STREET 21,520269,1.350745436,103.9480244
962,HOUGANG AVENUE 9,530962,1.377742579,103.8783893
321,SEMBAWANG CLOSE,750321,1.44608015,103.8185241
363,YUNG AN ROAD,610363,1.33658939,103.7201863
22,HAIG ROAD,430022,1.313791315,103.8952287
350B,CANBERRA ROAD,752350,1.450073433,103.820763
350B,CANBERRA ROAD,752350,1.450076808,103.8207603
491,JURONG WEST AVENUE 1,640491,1.349586566,103.7263153
489A,TAMPINES STREET 45,520489,1.361085756,103.9572248
230F,TAMPINES STREET 24,529230,1.356254174,103.9507527
8,EMPRESS ROAD,260008,1.316411901,103.8053738
840,TAMPINES STREET 82,520840,1.351142177,103.9356169
840,TAMPINES STREET 82,520840,1.351142175,103.9356169
674B,JURONG WEST STREET 65,642674,1.345133732,103.7020602
156,PASIR RIS STREET 13,510156,1.364083645,103.9628953
156,PASIR RIS STREET 13,510156,1.363999509,103.9630127
70,COMMONWEALTH DRIVE,140070,1.299440498,103.7961571
70,COMMONWEALTH DRIVE,NIL,1.299438426,103.7961512
709,COMMONWEALTH DRIVE,149601,1.306206009,103.7991325
709,COMMONWEALTH DRIVE,149601,1.306218253,103.7992098
461,CRAWFORD LANE,190461,1.305104174,103.8608694
312,CLEMENTI AVENUE 4,120312,1.319064417,103.7639598
163,BEDOK SOUTH ROAD,460163,1.319727937,103.9466269
661,JALAN DAMAI,410661,1.334476718,103.9078849
661,JALAN DAMAI,410661,1.334483695,103.9079699
350A,CANBERRA ROAD,751350,1.450540912,103.8206243
269,BISHAN STREET 24,570269,1.356888656,103.8426739
269,BISHAN STREET 24,570269,1.356881339,103.8426836
879,YISHUN STREET 81,760879,1.414441679,103.8361178
879,YISHUN STREET 81,760879,1.414502111,103.835974
689A,WOODLANDS DRIVE 75,731689,1.444386293,103.8079254
299,PUNGGOL CENTRAL,820299,1.402706152,103.9053082
162,SIMEI ROAD,520162,1.34571937,103.9599349
34,TEBAN GARDENS ROAD,600034,1.319879635,103.741754
249,BANGKIT ROAD,670249,1.381002047,103.7740547
328,JURONG EAST STREET 31,600328,1.349470123,103.7299557
430B,YISHUN AVENUE 11,762430,1.420987097,103.8486127
121,PAYA LEBAR WAY,381121,1.321925016,103.8828604
745,WOODLANDS CIRCLE,730745,1.442158177,103.7956085
246,COMPASSVALE ROAD,540246,1.392543954,103.8990418
130,YISHUN STREET 11,760130,1.433524981,103.8313308
4,CHANGI VILLAGE ROAD,500004,1.389096356,103.9874628
3,HAIG ROAD,430003,1.31170259,103.8973795
140,POTONG PASIR AVENUE 3,350140,1.333815515,103.8668249
131,JALAN BUKIT MERAH,160131,1.280189419,103.8281784
131,JALAN BUKIT MERAH,160131,1.280189423,103.8281784
638,YISHUN STREET 61,760638,1.420259122,103.8385663
304,TAMPINES STREET 32,520304,1.352134009,103.9564388
271,YISHUN STREET 22,760271,1.437786584,103.8403741
316,JURONG EAST STREET 32,600316,1.346006527,103.7320798
316,JURONG EAST STREET 32,600316,1.346006523,103.7320798
316,JURONG EAST STREET 32,600316,1.345797175,103.7323001
203,BUKIT BATOK STREET 21,650203,1.347332586,103.7489904
262,BISHAN STREET 22,570262,1.359250112,103.842624
262,BISHAN STREET 22,570262,1.359248895,103.8426321
566,CHOA CHU KANG STREET 52,680566,1.394616885,103.7457688
986B,JURONG WEST STREET 93,642986,1.337174017,103.695529
549,JURONG WEST STREET 42,640549,1.352913939,103.7160727
333C,YISHUN STREET 31,763333,1.431889988,103.8457902
215,ANG MO KIO AVENUE 1,560215,1.366558302,103.8416241
215,ANG MO KIO AVENUE 1,560215,1.366487721,103.8418534
215,ANG MO KIO AVENUE 1,560215,1.366505757,103.8418112
215,ANG MO KIO AVENUE 1,560215,1.36650736,103.8417924
682A,JURONG WEST CENTRAL 1,641682,1.343994515,103.7053963
682D,WOODLANDS DRIVE 73,734682,1.440960638,103.8047265
27,JALAN BAHAGIA,320027,1.326021022,103.858992
715,WOODLANDS DRIVE 70,730715,1.441989581,103.7993937
715,WOODLANDS DRIVE 70,730715,1.441989576,103.7993937
892A,TAMPINES AVENUE 8,521892,1.348776693,103.9296945
279,YISHUN STREET 22,760279,1.438372589,103.8373843
307,HOUGANG AVENUE 5,530307,1.366659994,103.8950097
445B,FERNVALE ROAD,792445,1.392247162,103.8740951
508,JURONG WEST STREET 52,640508,1.348727181,103.7187154
36,CIRCUIT ROAD,370036,1.329026079,103.8869308
36,CIRCUIT ROAD,NIL,1.329059635,103.8869253
116,PENDING ROAD,670116,1.37717209,103.7686168
289A,PUNGGOL PLACE,821289,1.40157247,103.9026191
811,JURONG WEST STREET 81,640811,1.346334199,103.6965312
811A,JURONG WEST STREET 81,641811,1.346593694,103.6961003
811,JURONG WEST STREET 81,640811,1.346581688,103.6964284
690C,CHOA CHU KANG CRESCENT,683690,1.402648913,103.7519318
124,ANG MO KIO AVENUE 6,560124,1.370891793,103.8447683
124,ANG MO KIO AVENUE 6,NIL,1.370894373,103.844714
124,ANG MO KIO AVENUE 6,560124,1.370888391,103.8447645
108,JALAN RAJAH,320108,1.328389357,103.8557509
25,TOA PAYOH EAST,310025,1.333566067,103.8569818
122,BEDOK RESERVOIR ROAD,470122,1.331978868,103.9106237
122,BEDOK RESERVOIR ROAD,470122,1.331978859,103.9106237
652,YISHUN AVENUE 4,760652,1.423779231,103.8400518
102,GANGSA ROAD,670102,1.379107628,103.7681538
87,DAWSON ROAD,141087,1.295730427,103.8097599
890A,TAMPINES AVENUE 1,521890,1.346724495,103.9338761
890A,TAMPINES AVENUE 1,521890,1.346724487,103.9338761
321,BUKIT BATOK STREET 33,650321,1.361316993,103.7477412
637,ANG MO KIO AVENUE 6,560637,1.380361872,103.8423346
645,JALAN TENAGA,410645,1.331671179,103.9065379
645,JALAN TENAGA,410645,1.331671179,103.9065379
265C,COMPASSVALE LINK,543265,1.382088599,103.8959678
850,HOUGANG CENTRAL,530850,1.369716381,103.8934299
248,KIM KEAT LINK,310248,1.331367167,103.8558794
248,KIM KEAT LINK,310248,1.331367284,103.8558703
441,HOUGANG AVENUE 8,530441,1.378452871,103.8939404
362,WOODLANDS AVENUE 5,730362,1.433734041,103.7852451
610,YISHUN STREET 61,760610,1.420579381,103.836103
302,UBI AVENUE 1,400302,1.33002587,103.9009954
302,UBI AVENUE 1,400302,1.330511351,103.9010878
129,RIVERVALE STREET,540129,1.389868754,103.902651
699C,HOUGANG STREET 52,533699,1.37644095,103.8885273
156,LORONG 1 TOA PAYOH,310156,1.332564732,103.8452069
202,SERANGOON CENTRAL,550202,1.35160098,103.8737478
462,TAMPINES STREET 44,520462,1.359013181,103.9551111
215,SERANGOON AVENUE 4,550215,1.357865328,103.8734248
678,CHOA CHU KANG CRESCENT,680678,1.401710702,103.7440927
486,CHOA CHU KANG AVENUE 5,680486,1.375449824,103.7383495
106B,DEPOT ROAD,102106,1.280649504,103.8107509
182,YUNG SHENG ROAD,610182,1.333691295,103.7225032
687D,CHOA CHU KANG DRIVE,684687,1.403685808,103.7515813
186A,RIVERVALE DRIVE,541186,1.393009778,103.9056495
657,WOODLANDS RING ROAD,730657,1.436690603,103.7985579
77,BEDOK NORTH ROAD,460077,1.328696112,103.9419956
468,TAMPINES STREET 44,520468,1.360334442,103.955179
535,PASIR RIS DRIVE 1,510535,1.370560499,103.9502816
44,LORONG 5 TOA PAYOH,310044,1.336231496,103.8540431
44,LORONG 5 TOA PAYOH,310044,1.33656759,103.8538941
30A,NEW UPPER CHANGI ROAD,462030,1.323198777,103.9349452
300,NEW UPPER CHANGI ROAD,467346,1.32248974,103.9260544
30,NEW UPPER CHANGI ROAD,461030,1.323526782,103.9364239
30,NEW UPPER CHANGI ROAD,461030,1.323526787,103.9364239
287C,JURONG EAST STREET 21,603287,1.337868794,103.7448742
624,SENJA ROAD,670624,1.386243403,103.7618376
135,BEDOK RESERVOIR ROAD,470135,1.333141064,103.9125235
29,TANGLIN HALT ROAD,141029,1.298847085,103.7996412
626,HOUGANG AVENUE 8,530626,1.369813241,103.882211
517,PASIR RIS STREET 52,510517,1.374681012,103.9438503
517,PASIR RIS STREET 52,510517,1.374681004,103.9438503
717,TAMPINES STREET 72,520717,1.35881527,103.9351473
717,TAMPINES STREET 72,520717,1.35881518,103.935186
717,TAMPINES STREET 72,520717,1.358812188,103.9352127
432,CLEMENTI AVENUE 3,120432,1.314020576,103.7627406
147,BUKIT BATOK WEST AVENUE 6,650147,1.349577518,103.7436013
476C,UPPER SERANGOON VIEW,533476,1.377949571,103.904346
476C,UPPER SERANGOON VIEW,533476,1.37794957,103.904346
607,ANG MO KIO AVENUE 4,560607,1.380467587,103.8388167
117,PASIR RIS STREET 11,510117,1.367894877,103.9547217
3,TOH YI DRIVE,590003,1.338774304,103.7752542
24,BENDEMEER ROAD,330024,1.318623478,103.8623244
274,TAMPINES STREET 22,520274,1.348299941,103.9500595
206,SERANGOON CENTRAL,550206,1.353475064,103.8733923
933,TAMPINES STREET 91,520933,1.345241723,103.9390987
615B,EDGEFIELD PLAINS,822615,1.403745882,103.9098829
615B,EDGEFIELD PLAINS,822615,1.403745871,103.9098829
50A,COMMONWEALTH DRIVE,143050,1.301261461,103.7974228
50,COMMONWEALTH DRIVE,142050,1.301129092,103.797123
57,TEBAN GARDENS ROAD,600057,1.322542265,103.7375607
124,PASIR RIS STREET 11,510124,1.365820302,103.9543083
344,ANG MO KIO AVENUE 3,560344,1.367977051,103.8492648
538,WOODLANDS DRIVE 16,730538,1.429430697,103.7921472
